Name,Team,Pos,GP,G,A,P,PIM,X,TOIGP,TOIES,TOIPP,TOISH,ESG,PPG,SHG,GWG,OTG,SHOUTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPPPCT,GGP,AGP,PGP,SHOTS,SHPCT,HITS,BS
Artemi Panarin,NYR,F,1,4,1,5,2,4,15:31,14:43,0:48,0:00,4,0,0,1,0,0,0,1,0,0,0,4,1,0,1,0,20.00%,4,1,5,5,80.00%,0,0
Adrian Kempe,LAK,F,1,4,0,4,2,2,17:45,11:53,4:03,1:49,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,50.00%,4,0,4,7,57.10%,1,0
Nick Schmaltz,ARI,F,1,1,3,4,0,2,18:36,14:22,2:19,1:55,0,1,0,0,0,0,2,1,0,0,0,2,2,0,0,0,50.00%,1,3,4,2,50.00%,1,0
Dillon Dube,CGY,F,1,1,3,4,0,2,16:06,12:02,3:02,1:02,1,0,0,0,0,0,2,1,0,1,0,3,1,0,1,0,25.00%,1,3,4,3,33.30%,1,1
Juuso Välimäki,ARI,D,1,0,4,4,2,0,21:52,18:10,3:02,0:40,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,50.00%,0,4,4,1,0.00%,0,3
Blake Wheeler,WPG,F,1,2,1,3,0,1,17:08,14:45,2:23,0:00,1,1,0,1,0,0,1,0,0,0,0,2,1,0,1,0,33.30%,2,1,3,2,100.00%,0,0
Tyler Toffoli,CGY,F,1,2,1,3,0,2,14:25,11:26,2:59,0:00,1,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,33.30%,2,1,3,5,40.00%,1,0
Nathan MacKinnon,COL,F,1,2,1,3,0,0,23:55,18:41,5:05,0:09,1,1,0,1,0,0,1,0,0,0,0,2,1,0,1,0,33.30%,2,1,3,6,33.30%,1,1
Dylan Larkin,DET,F,1,2,1,3,0,1,22:29,13:00,8:07,1:22,1,1,0,1,0,0,0,1,0,0,0,1,2,0,1,0,66.70%,2,1,3,5,40.00%,0,1
Clayton Keller,ARI,F,1,2,1,3,0,2,20:49,14:46,3:01,3:02,2,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,33.30%,2,1,3,4,50.00%,0,0
Anthony Cirelli,TBL,F,1,2,1,3,0,3,17:35,12:58,0:00,4:37,2,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0.00%,2,1,3,5,40.00%,0,0
Connor McDavid,EDM,F,1,1,2,3,0,1,22:01,15:30,4:25,2:06,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,33.30%,1,2,3,4,25.00%,7,1
Anze Kopitar,LAK,C,1,0,3,3,0,2,17:26,11:11,4:07,2:08,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,33.30%,0,3,3,1,0.00%,0,1
Mike Hoffman,MTL,F,1,0,3,3,2,1,17:06,14:24,2:42,0:00,0,0,0,0,0,0,3,0,0,1,1,3,0,0,1,1,0.00%,0,3,3,3,0.00%,0,1
Pavel Buchnevich,STL,F,1,0,3,3,2,2,21:43,13:34,7:06,1:03,0,0,0,0,0,0,3,0,0,1,1,3,0,0,1,1,0.00%,0,3,3,2,0.00%,0,0
Tomas Tatar,NJD,F,1,2,0,2,0,2,13:44,11:59,1:45,0:00,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.00%,2,0,2,3,66.70%,1,0
Calle Rosén,STL,D,1,2,0,2,0,2,17:32,14:39,0:37,2:16,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.00%,2,0,2,4,50.00%,1,1
Jonatan Berggren,DET,F,1,2,0,2,0,1,13:56,10:51,3:05,0:00,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,50.00%,2,0,2,3,66.70%,0,1
Matt Duchene,NSH,F,1,1,1,2,0,2,19:11,17:52,1:19,0:00,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,1,0.00%,1,1,2,1,100.00%,0,0
Nazem Kadri,CGY,F,1,1,1,2,0,2,17:21,14:19,2:50,0:12,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.00%,1,1,2,4,25.00%,1,3
Brock Nelson,NYI,F,1,1,1,2,0,0,21:28,18:24,2:21,0:43,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,50.00%,1,1,2,5,20.00%,0,0
Boone Jenner,CBJ,C,1,1,1,2,0,2,23:49,16:33,5:42,1:34,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.00%,1,1,2,9,11.10%,5,2
William Nylander,TOR,F,1,1,1,2,2,1,19:20,17:44,1:34,0:02,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,50.00%,1,1,2,4,25.00%,0,1
Josh Morrissey,WPG,D,1,1,1,2,0,2,22:06,19:28,2:31,0:07,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,50.00%,1,1,2,2,50.00%,3,3
Michael Matheson,MTL,D,1,1,1,2,0,3,25:37:00,19:59,2:56,2:42,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,1,0.00%,1,1,2,5,20.00%,2,1
Anthony Beauvillier,VAN,F,1,1,1,2,0,-1,16:30,14:01,2:29,0:00,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,50.00%,1,1,2,3,33.30%,1,0
Zach Hyman,EDM,F,1,1,1,2,0,2,20:46,16:30,3:42,0:34,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.00%,1,1,2,5,20.00%,1,0
Brandon Hagel,TBL,F,1,1,1,2,0,2,19:53,14:38,0:45,4:30,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.00%,1,1,2,4,25.00%,0,0
Dennis Gilbert,CGY,D,1,1,1,2,0,2,11:15,11:15,0:00,0:00,1,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0.00%,1,1,2,1,100.00%,1,1
Kirill Marchenko,CBJ,F,1,1,1,2,0,2,18:44,14:07,4:37,0:00,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.00%,1,1,2,2,50.00%,0,0
Kent Johnson,CBJ,F,1,1,1,2,0,1,13:19,11:32,1:47,0:00,1,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0.00%,1,1,2,5,20.00%,0,1
Drew Doughty,LAK,D,1,0,2,2,0,1,25:28:00,16:35,3:52,5:01,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,100.00%,0,2,2,1,0.00%,1,1
Brayden Schenn,STL,F,1,0,2,2,0,1,22:15,14:18,6:34,1:23,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.00%,0,2,2,1,0.00%,1,2
Christopher Tanev,CGY,D,1,0,2,2,0,1,23:24,20:34,0:15,2:35,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.00%,0,2,2,0,0.00%,1,5
Elias Lindholm,CGY,F,1,0,2,2,0,2,15:56,11:10,2:54,1:52,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0.00%,0,2,2,1,0.00%,1,0
Alex Killorn,TBL,F,1,0,2,2,0,2,17:29,15:26,0:00,2:03,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0.00%,0,2,2,2,0.00%,2,0
Ben Chiarot,DET,D,1,0,2,2,0,1,16:46,15:01,0:03,1:42,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.00%,0,2,2,2,0.00%,1,1
Mikko Rantanen,COL,F,1,0,2,2,2,0,21:13,16:07,5:06,0:00,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,50.00%,0,2,2,7,0.00%,0,2
Jonathan Huberdeau,CGY,F,1,0,2,2,0,2,16:34,13:40,2:42,0:12,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.00%,0,2,2,0,0.00%,0,0
Leon Draisaitl,EDM,F,1,0,2,2,2,1,23:18,18:21,4:32,0:25,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,50.00%,0,2,2,8,0.00%,0,0
Vincent Trocheck,NYR,C,1,0,2,2,0,4,16:05,14:27,0:00,1:38,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0.00%,0,2,2,1,0.00%,2,1
Jimmy Vesey,NYR,F,1,0,2,2,0,4,16:03,14:29,0:00,1:34,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.00%,0,2,2,0,0.00%,4,1
Brett Kulak,EDM,D,1,0,2,2,2,2,17:01,15:20,0:09,1:32,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0.00%,0,2,2,2,0.00%,2,1
Sam Reinhart,FLA,F,1,0,2,2,0,0,23:27,17:03,5:16,1:08,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.00%,0,2,2,4,0.00%,0,2
Kevin Fiala,LAK,F,1,0,2,2,2,1,15:11,11:09,4:02,0:00,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,50.00%,0,2,2,5,0.00%,1,0
J.T. Compher,COL,F,1,0,2,2,0,1,21:23,17:42,0:07,3:34,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.00%,0,2,2,3,0.00%,0,3
Colton Parayko,STL,D,1,0,2,2,0,1,20:57,18:17,0:20,2:20,0,0,0,0,0,0,2,0,0,1,1,2,0,0,1,1,0.00%,0,2,2,1,0.00%,0,2
Matthew Tkachuk,FLA,F,1,0,2,2,0,1,23:53,15:53,7:28,0:32,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.00%,0,2,2,7,0.00%,1,0
Mitchell Marner,TOR,F,1,0,2,2,0,1,28:05:00,22:19,1:34,4:12,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,50.00%,0,2,2,3,0.00%,1,0
Jordan Kyrou,STL,F,1,0,2,2,0,2,18:54,13:05,5:49,0:00,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.00%,0,2,2,4,0.00%,0,0
Rasmus Kupari,LAK,C,1,0,2,2,0,2,13:46,10:43,0:00,3:03,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0.00%,0,2,2,1,0.00%,1,0
Noah Dobson,NYI,D,1,0,2,2,0,-1,20:11,17:29,2:42,0:00,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,50.00%,0,2,2,2,0.00%,1,0
Moritz Seider,DET,D,1,0,2,2,2,1,21:32,13:45,6:56,0:51,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.00%,0,2,2,2,0.00%,0,2
Nick Foligno,BOS,F,1,1,0,1,0,1,12:40,12:15,0:25,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,3,33.30%,4,0
Claude Giroux,OTT,F,1,1,0,1,0,0,19:42,15:31,2:48,1:23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.00%,1,0,1,3,33.30%,1,0
Nicklas Bäckström,WSH,F,1,1,0,1,0,-1,15:58,12:03,3:42,0:13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.00%,1,0,1,2,50.00%,3,0
Mikael Backlund,CGY,F,1,1,0,1,0,1,18:59,13:32,3:09,2:18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,5,20.00%,1,1
Ryan O'Reilly,STL,C,1,1,0,1,2,1,17:25,13:20,3:16,0:49,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0.00%,1,0,1,3,33.30%,0,1
Jamie Benn,DAL,F,1,1,0,1,0,0,17:17,13:42,3:35,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,4,25.00%,2,2
Matthew Martin,NYI,F,1,1,0,1,0,1,9:32,9:32,0:00,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,3,33.30%,0,0
Nino Niederreiter,NSH,F,1,1,0,1,0,1,16:52,16:07,0:45,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,4,25.00%,3,0
Mark Scheifele,WPG,C,1,1,0,1,0,0,18:01,15:30,2:31,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,5,20.00%,0,0
Mika Zibanejad,NYR,C,1,1,0,1,2,0,17:03,15:36,0:48,0:39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.00%,1,0,1,1,100.00%,1,2
Ryan Nugent-Hopkins,EDM,F,1,1,0,1,0,1,20:46,14:46,3:42,2:18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.00%,1,0,1,5,20.00%,0,2
Brandon Saad,STL,F,1,1,0,1,0,0,17:13,13:10,3:26,0:37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,2,50.00%,0,0
Teuvo Teräväinen,CAR,F,1,1,0,1,0,-2,19:05,15:43,3:22,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,3,33.30%,0,0
Aleksander Barkov,FLA,F,1,1,0,1,0,0,23:49,16:30,5:13,2:06,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,5,20.00%,2,0
Tyler Johnson,CHI,F,1,1,0,1,2,-1,19:58,14:52,4:19,0:47,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,5,20.00%,0,0
Nick Bjugstad,ARI,C,1,1,0,1,0,-3,20:31,15:52,2:09,2:30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.00%,1,0,1,3,33.30%,0,0
Morgan Rielly,TOR,D,1,1,0,1,0,-1,22:17,19:33,1:34,1:10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.00%,1,0,1,6,16.70%,1,5
Ryan Hartman,MIN,C,1,1,0,1,17,1,13:11,11:49,0:00,1:22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,3,33.30%,0,0
Sean Kuraly,CBJ,C,1,1,0,1,2,1,15:59,15:52,0:00,0:07,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,3,33.30%,7,0
Matthew Nieto,COL,F,1,1,0,1,0,0,9:42,7:19,0:00,2:23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,2,50.00%,0,0
Aaron Ekblad,FLA,D,1,1,0,1,0,0,26:11:00,19:17,4:21,2:33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,6,16.70%,0,1
Bo Horvat,NYI,F,1,1,0,1,0,-1,22:32,18:00,2:37,1:55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.00%,1,0,1,5,20.00%,0,0
Garnet Hathaway,WSH,F,1,1,0,1,0,1,13:11,11:12,0:00,1:59,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.00%,1,0,1,3,33.30%,0,2
Kevin Hayes,PHI,F,1,1,0,1,0,0,19:41,19:41,0:00,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,5,20.00%,0,0
Jesse Puljujärvi,EDM,F,1,1,0,1,0,0,12:18,10:18,2:00,0:00,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.00%,1,0,1,3,33.30%,3,0
Derek Ryan,EDM,F,1,1,0,1,2,0,9:13,7:57,0:04,1:12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,1,0,1,1,100.00%,0,2
Joel Eriksson Ek,MIN,C,1,1,0,1,2,-1,17:08,13:48,2:46,0:34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.00%,1,0,1,3,33.30%,1,1
Lawson Crouse,ARI,F,1,1,0,1,0,-1,20:22,15:33,2:35,2:14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,6,16.70%,4,0
Sam Bennett,FLA,F,1,1,0,1,0,0,16:49,12:42,3:31,0:36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,5,20.00%,2,0
Filip Hronek,DET,D,1,1,0,1,0,1,21:38,16:46,4:00,0:52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,2,50.00%,2,0
Tage Thompson,BUF,F,1,1,0,1,0,-2,18:29,14:18,3:21,0:50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.00%,1,0,1,1,100.00%,0,2
Michael Bunting,TOR,F,1,1,0,1,4,1,19:06,18:59,0:07,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,3,33.30%,3,0
Erik Brännström,OTT,D,1,1,0,1,0,1,15:17,12:52,0:00,2:25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,2,50.00%,1,2
Samuel Blais,STL,F,1,1,0,1,2,0,11:33,8:53,2:40,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,3,33.30%,3,1
Elias Pettersson,VAN,F,1,1,0,1,0,-1,20:24,14:15,2:30,3:39,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,4,25.00%,1,1
Casey Mittelstadt,BUF,F,1,1,0,1,0,-2,14:11,12:37,1:34,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,1,100.00%,1,0
Robert Thomas,STL,C,1,1,0,1,0,2,22:40,14:29,6:23,1:48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,2,50.00%,0,0
Ryan McLeod,EDM,F,1,1,0,1,0,0,15:49,10:33,2:52,2:24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,1,0,1,2,50.00%,0,0
Nicholas Suzuki,MTL,F,1,1,0,1,0,1,23:29,19:12,2:56,1:21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,3,33.30%,0,0
Jaret Anderson-Dolan,LAK,F,1,1,0,1,0,1,11:15,10:15,0:00,1:00,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.00%,1,0,1,1,100.00%,0,2
Devon Toews,COL,D,1,1,0,1,0,2,29:30:00,18:39,5:02,5:49,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,4,25.00%,0,0
Jesperi Kotkaniemi,CAR,C,1,1,0,1,0,-1,16:56,16:18,0:38,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,3,33.30%,1,1
Kirby Dach,MTL,F,1,1,0,1,0,0,19:29,16:32,2:57,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,1,100.00%,3,1
Alex Iafallo,LAK,F,1,1,0,1,0,1,13:39,11:10,0:00,2:29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,2,50.00%,0,1
Kaapo Kakko,NYR,F,1,1,0,1,0,0,15:35,15:35,0:00,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,2,50.00%,0,0
Justin Barron,MTL,D,1,1,0,1,0,2,17:04,17:04,0:00,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,4,25.00%,1,0
Jakob Pelletier,CGY,F,1,1,0,1,0,2,14:58,12:31,2:27,0:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,4,25.00%,1,0
Logan O'Connor,COL,F,1,1,0,1,0,1,12:51,9:13,0:00,3:38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,1,0,1,1,100.00%,0,0
Jake Sanderson,OTT,D,1,1,0,1,0,1,19:29,14:24,1:40,3:25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00%,1,0,1,1,100.00%,0,2
Alexander Edler,LAK,D,1,0,1,1,2,1,16:17,14:05,0:00,2:12,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.00%,0,1,1,0,0.00%,3,1
Eric Staal,FLA,F,1,0,1,1,0,0,10:54,8:12,0:09,2:33,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,0,0.00%,0,1
David Perron,DET,F,1,0,1,1,0,0,18:20,10:29,7:51,0:00,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,100.00%,0,1,1,1,0.00%,2,0
Andrew Cogliano,COL,F,1,0,1,1,0,1,10:17,8:08,0:00,2:09,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.00%,0,1,1,2,0.00%,0,0
Evander Kane,EDM,F,1,0,1,1,5,0,17:29,13:52,1:49,1:48,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.00%,0,1,1,3,0.00%,0,0
Victor Hedman,TBL,D,1,0,1,1,2,1,25:33:00,22:14,0:45,2:34,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.00%,0,1,1,3,0.00%,1,1
Evgeny Dadonov,MTL,F,1,0,1,1,0,0,16:31,13:32,2:59,0:00,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,2,0.00%,0,1
Dmitry Orlov,WSH,D,1,0,1,1,2,0,22:59,20:21,1:24,1:14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,100.00%,0,1,1,2,0.00%,0,1
Nick Leddy,STL,D,1,0,1,1,0,0,19:03,16:02,0:07,2:54,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,2,0.00%,1,1
Taylor Hall,BOS,F,1,0,1,1,0,1,18:14,17:18,0:56,0:00,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,3,0.00%,1,3
Marcus Johansson,WSH,F,1,0,1,1,0,-1,16:53,12:24,3:20,1:09,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,100.00%,0,1,1,1,0.00%,2,0
Nick Holden,OTT,D,1,0,1,1,0,1,15:36,12:21,0:00,3:15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,1,0.00%,2,1
Mats Zuccarello,MIN,F,1,0,1,1,0,1,21:29,18:17,3:05,0:07,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,100.00%,0,1,1,1,0.00%,1,2
Jacob Markström,CGY,G,1,0,1,1,0,,,,,,0,0,0,0,0,1,1,,,,,,,,0,0,0.00%,0,1,1,,,,
Nikita Kucherov,TBL,F,1,0,1,1,0,1,22:09,21:19,0:45,0:05,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,4,0.00%,0,2
Roman Josi,NSH,D,1,0,1,1,0,1,25:20:00,23:58,1:22,0:00,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0.00%,0,1,1,3,0.00%,0,1
Ryan Johansen,NSH,F,1,0,1,1,0,1,19:38,18:23,1:15,0:00,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0.00%,0,1,1,1,0.00%,0,0
Calvin de Haan,CAR,D,1,0,1,1,0,1,15:12,15:12,0:00,0:00,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,2,0.00%,2,1
Chris Kreider,NYR,F,1,0,1,1,0,0,18:04,15:08,0:48,2:08,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,100.00%,0,1,1,2,0.00%,1,0
Jonas Brodin,MIN,D,1,0,1,1,0,-1,25:46:00,23:09,0:42,1:55,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,1,0.00%,1,2
Calle Järnkrok,TOR,F,1,0,1,1,0,-1,17:06,13:20,0:00,3:46,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,1,0.00%,1,2
Ondrej Palat,NJD,F,1,0,1,1,0,1,18:52,16:55,1:57,0:00,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,2,0.00%,2,2
Tyler Pitlick,STL,F,1,0,1,1,0,1,7:25,7:25,0:00,0:00,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,0,0.00%,0,0
J.T. Miller,VAN,F,1,0,1,1,4,-1,16:24,11:11,2:26,2:47,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,100.00%,0,1,1,5,0.00%,1,0
Dougie Hamilton,NJD,D,1,0,1,1,0,0,22:45,20:56,1:49,0:00,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,2,0.00%,2,2
Sebastian AhoNYI,NYI,D,1,0,1,1,2,0,16:16,16:16,0:00,0:00,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,1,0.00%,0,0
Jacob Trouba,NYR,D,1,0,1,1,0,1,21:03,19:57,0:00,1:06,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00%,0,1,1,0,0.00%,1,3
